id_docente,sede,unidad_academica,tipo_vinculacion,jornada,nivel_aprobado_corte,cursos_realizados_corte,cursos_aprobados_corte,cursos_reprobados_corte,tasa_aprobacion_corte,dias_desde_ultima_actividad,dias_desde_ultimo_avance,actividades_ultimos_90_dias,target_progreso_6m,prediccion_progreso_6m,probabilidad_progreso_6m,riesgo_no_progreso_6m,nombre_docente,carga_asignada,cursos_ultimos_90_dias,cursos_ultimos_180_dias,actividades_realizadas_corte,actividades_ultimos_180_dias,promedio_final_score_corte,promedio_dias_entre_actividades,nivel_riesgo,perfil_actividad,inactividad_90d,tramo_aprobacion,tramo_cursos_aprobados,tramo_actividad
DOC_000282,SANTIAGO,FORMACIÓN GENERAL,ADJUNTO,POR HORAS,HABILITANTE,8,8,0,100.0,169,169,0,0,0,0.0028235329842344,0.9971764670157656,Docente Sintético 000282,3,0,1,8,1,89.32,21.142857142857142,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,7–9,0
DOC_000283,SANTIAGO,FORMACIÓN GENERAL,ADJUNTO,POR HORAS,HABILITANTE,13,12,1,92.31,19,286,8,0,0,0.034696363658261,0.965303636341739,Docente Sintético 000283,3,2,5,28,18,84.99,11.48148148148148,ALTO,CON ACTIVIDAD 90D,CON ACTIVIDAD 90D,,10+,6+
DOC_000285,SANTIAGO,FORMACIÓN GENERAL,ADJUNTO,POR HORAS,INICIAL,17,14,3,82.35,62,378,4,0,0,0.0116868306019245,0.9883131693980756,Docente Sintético 000285,3,1,4,44,13,81.15,14.744186046511627,ALTO,CON ACTIVIDAD 90D,CON ACTIVIDAD 90D,,10+,3–5
DOC_000286,SANTIAGO,FORMACIÓN GENERAL,ADJUNTO,POR HORAS,SIN_NIVEL,0,0,0,0.0,0,0,0,0,0,0.0007865574615338054,0.9992134425384662,Docente Sintético 000286,3,0,0,0,0,,,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,≤50%,0–3,0
DOC_000287,SANTIAGO,FORMACIÓN GENERAL,ADJUNTO,POR HORAS,AVANZADO,19,19,0,100.0,318,427,0,0,0,0.0052301003447529,0.9947698996552472,Docente Sintético 000287,3,0,0,52,0,81.47,10.372549019607844,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,10+,0
DOC_000288,SANTIAGO,FORMACIÓN GENERAL,ADJUNTO,POR HORAS,HABILITANTE,10,9,1,90.0,314,429,0,0,0,0.00025275873394790767,0.999747241266052,Docente Sintético 000288,3,0,0,16,0,84.81,11.066666666666666,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,7–9,0
DOC_000289,SANTIAGO,INGENIERÍA CIVIL INDUSTRIAL,REGULAR,CONTRATADO,AVANZADO,20,19,1,95.0,195,353,0,0,0,0.0016321098928748,0.9983678901071252,Docente Sintético 000289,5,0,0,56,0,82.74,9.10909090909091,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,10+,0
DOC_000291,SANTIAGO,INGENIERÍA CIVIL INDUSTRIAL,REGULAR,CONTRATADO,SIN_NIVEL,6,4,2,66.67,97,333,0,0,0,0.00024577269347112206,0.9997542273065289,Docente Sintético 000291,5,0,6,6,6,81.85,3.4,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,4–6,0
DOC_000292,SANTIAGO,INGENIERÍA CIVIL INDUSTRIAL,REGULAR,CONTRATADO,HABILITANTE,10,9,1,90.0,684,784,0,0,0,0.00012376974960717034,0.9998762302503929,Docente Sintético 000292,5,0,0,16,0,83.25,10.533333333333331,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,7–9,0
DOC_000293,SANTIAGO,INGENIERÍA CIVIL INDUSTRIAL,REGULAR,CONTRATADO,SIN_NIVEL,0,0,0,0.0,0,0,0,0,0,0.0003618999272872301,0.9996381000727128,Docente Sintético 000293,5,0,0,0,0,,,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,≤50%,0–3,0
DOC_000294,SANTIAGO,INGENIERÍA CIVIL INDUSTRIAL,REGULAR,CONTRATADO,AVANZADO,19,18,1,94.74,330,441,0,0,0,0.0005883054131219668,0.999411694586878,Docente Sintético 000294,5,0,0,52,0,82.12,10.235294117647058,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,10+,0
DOC_000295,SANTIAGO,INGENIERÍA CIVIL INDUSTRIAL,REGULAR,CONTRATADO,AVANZADO,18,18,0,100.0,171,335,0,0,0,0.0209718204076609,0.979028179592339,Docente Sintético 000295,5,0,1,48,2,83.22,14.48936170212766,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,10+,0
DOC_000297,SANTIAGO,INGENIERÍA CIVIL INDUSTRIAL,ADJUNTO,POR HORAS,SIN_NIVEL,8,5,3,62.5,306,333,0,0,0,0.00022633385217127292,0.9997736661478288,Docente Sintético 000297,2,0,0,8,0,81.74,3.571428571428572,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,4–6,0
DOC_000298,SANTIAGO,INGENIERÍA CIVIL INDUSTRIAL,ADJUNTO,POR HORAS,AVANZADO,20,19,1,95.0,194,350,0,0,0,0.0005529492431805074,0.9994470507568196,Docente Sintético 000298,2,0,0,56,0,80.44,9.090909090909092,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,10+,0
DOC_000299,SANTIAGO,INGENIERÍA CIVIL INDUSTRIAL,ADJUNTO,POR HORAS,AVANZADO,20,18,2,90.0,94,238,0,0,0,0.0043103411449267,0.9956896588550732,Docente Sintético 000299,2,0,3,56,10,81.18,13.563636363636364,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,10+,0
DOC_000300,SANTIAGO,INGENIERÍA CIVIL INDUSTRIAL,ADJUNTO,POR HORAS,HABILITANTE,11,10,1,90.91,560,671,0,0,0,0.00012376974960717034,0.9998762302503929,Docente Sintético 000300,1,0,0,20,0,85.39,7.315789473684211,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,10+,0
DOC_000301,SANTIAGO,INGENIERÍA CIVIL INDUSTRIAL,ADJUNTO,POR HORAS,AVANZADO,20,20,0,100.0,284,442,0,0,0,0.0061257641624238,0.9938742358375762,Docente Sintético 000301,1,0,0,56,0,82.9,10.272727272727272,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,10+,0
DOC_000302,SANTIAGO,INGENIERÍA CIVIL INDUSTRIAL,ADJUNTO,POR HORAS,SIN_NIVEL,3,3,0,100.0,111,333,0,0,0,0.0093808235558526,0.9906191764441472,Docente Sintético 000302,1,0,3,3,3,84.33,5.0,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,0–3,0
DOC_000303,SANTIAGO,INGENIERÍA CIVIL INDUSTRIAL,ADJUNTO,POR HORAS,INICIAL,14,14,0,100.0,452,489,0,0,0,0.0055445305555977,0.9944554694444022,Docente Sintético 000303,1,0,0,32,0,87.74,7.838709677419355,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,10+,0
DOC_000304,SANTIAGO,INGENIERÍA CIVIL INDUSTRIAL,ADJUNTO,POR HORAS,SIN_NIVEL,4,1,3,25.0,100,121,0,0,0,0.0004068370238248871,0.9995931629761752,Docente Sintético 000304,1,0,4,4,4,79.65,7.0,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,0–3,0
DOC_000305,SANTIAGO,INGENIERÍA CIVIL INDUSTRIAL,ADJUNTO,POR HORAS,INICIAL,13,13,0,100.0,5,97,2,0,0,0.4099097219765656,0.5900902780234344,Docente Sintético 000305,1,0,3,30,13,83.67,16.103448275862068,MEDIO,CON ACTIVIDAD 90D,CON ACTIVIDAD 90D,,10+,1–2
DOC_000306,SANTIAGO,INGENIERÍA CIVIL INDUSTRIAL,ADJUNTO,POR HORAS,HABILITANTE,10,9,1,90.0,680,817,0,0,0,0.00012376974960717034,0.9998762302503929,Docente Sintético 000306,1,0,0,16,0,81.85,11.2,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,7–9,0
DOC_000307,SANTIAGO,INGENIERÍA CIVIL INDUSTRIAL,ADJUNTO,POR HORAS,HABILITANTE,9,8,1,88.89,275,414,0,0,0,0.00021034983618725692,0.9997896501638128,Docente Sintético 000307,1,0,0,12,0,83.1,17.90909090909091,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,7–9,0
DOC_000308,SANTIAGO,INGENIERÍA CIVIL INDUSTRIAL,ADJUNTO,POR HORAS,HABILITANTE,10,10,0,100.0,682,801,0,0,0,0.00098118334556147,0.9990188166544384,Docente Sintético 000308,1,0,0,16,0,87.36,11.066666666666666,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,10+,0
DOC_000309,SANTIAGO,INGENIERÍA CIVIL INFORMÁTICA,REGULAR,CONTRATADO,HABILITANTE,12,10,2,83.33,315,643,0,0,0,0.00012376974960717034,0.9998762302503929,Docente Sintético 000309,5,0,0,24,0,80.52,16.47826086956522,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,10+,0
DOC_000311,SANTIAGO,INGENIERÍA CIVIL INFORMÁTICA,REGULAR,CONTRATADO,HABILITANTE,11,10,1,90.91,471,666,0,0,0,0.00016143453303466563,0.9998385654669654,Docente Sintético 000311,5,0,0,20,0,84.01,11.63157894736842,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,10+,0
DOC_000312,SANTIAGO,INGENIERÍA CIVIL INFORMÁTICA,REGULAR,CONTRATADO,HABILITANTE,9,9,0,100.0,349,461,0,0,0,0.001164234193019,0.9988357658069807,Docente Sintético 000312,5,0,0,12,0,89.94,12.181818181818182,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,7–9,0
DOC_000313,SANTIAGO,INGENIERÍA CIVIL INFORMÁTICA,REGULAR,CONTRATADO,HABILITANTE,12,11,1,91.67,427,667,0,0,0,0.00016143453303466563,0.9998385654669654,Docente Sintético 000313,5,0,0,24,0,84.52,11.521739130434783,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,10+,0
DOC_000315,SANTIAGO,INGENIERÍA CIVIL INFORMÁTICA,REGULAR,CONTRATADO,AVANZADO,18,18,0,100.0,74,209,3,0,0,0.0709547313703621,0.929045268629638,Docente Sintético 000315,5,1,1,48,4,81.8,16.382978723404257,ALTO,CON ACTIVIDAD 90D,CON ACTIVIDAD 90D,,10+,3–5
DOC_000316,SANTIAGO,INGENIERÍA CIVIL INFORMÁTICA,ADJUNTO,POR HORAS,HABILITANTE,10,9,1,90.0,112,394,0,0,0,0.0006204315831821582,0.999379568416818,Docente Sintético 000316,2,0,2,16,5,84.86,24.4,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,7–9,0
DOC_000317,SANTIAGO,INGENIERÍA CIVIL INFORMÁTICA,ADJUNTO,POR HORAS,SIN_NIVEL,0,0,0,0.0,486,486,0,0,0,0.0002888088803213583,0.9997111911196788,Docente Sintético 000317,2,0,0,0,0,,,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,≤50%,0–3,0
DOC_000318,SANTIAGO,INGENIERÍA CIVIL INFORMÁTICA,ADJUNTO,POR HORAS,SIN_NIVEL,1,1,0,100.0,486,486,0,0,0,0.0006686526987815273,0.9993313473012184,Docente Sintético 000318,2,0,0,1,0,80.8,,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,0–3,0
DOC_000319,SANTIAGO,INGENIERÍA CIVIL INFORMÁTICA,ADJUNTO,POR HORAS,SIN_NIVEL,0,0,0,0.0,0,0,0,0,0,0.0003618999272872301,0.9996381000727128,Docente Sintético 000319,2,0,0,0,0,,,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,≤50%,0–3,0
DOC_000320,SANTIAGO,INGENIERÍA CIVIL INFORMÁTICA,ADJUNTO,POR HORAS,SIN_NIVEL,1,0,1,0.0,477,486,0,0,0,0.00022633385217127292,0.9997736661478288,Docente Sintético 000320,2,0,0,1,0,66.9,,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,≤50%,0–3,0
DOC_000321,SANTIAGO,INGENIERÍA CIVIL INFORMÁTICA,ADJUNTO,POR HORAS,AVANZADO,20,18,2,90.0,19,233,8,0,0,0.0522304379683986,0.9477695620316012,Docente Sintético 000321,2,2,3,56,12,79.72,14.981818181818182,ALTO,CON ACTIVIDAD 90D,CON ACTIVIDAD 90D,,10+,6+
DOC_000322,SANTIAGO,INGENIERÍA CIVIL INFORMÁTICA,ADJUNTO,POR HORAS,HABILITANTE,10,9,1,90.0,669,826,0,0,0,0.00016143453303466563,0.9998385654669654,Docente Sintético 000322,2,0,0,16,0,84.46,11.866666666666667,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,7–9,0
DOC_000323,SANTIAGO,INGENIERÍA CIVIL INFORMÁTICA,ADJUNTO,POR HORAS,AVANZADO,18,18,0,100.0,84,142,1,0,0,0.0935487957685349,0.9064512042314652,Docente Sintético 000323,2,1,3,48,9,82.46,16.04255319148936,ALTO,CON ACTIVIDAD 90D,CON ACTIVIDAD 90D,,10+,1–2
DOC_000324,SANTIAGO,INGENIERÍA CIVIL INFORMÁTICA,ADJUNTO,POR HORAS,SIN_NIVEL,0,0,0,0.0,121,121,0,0,0,0.0002888088803213583,0.9997111911196788,Docente Sintético 000324,2,0,0,0,0,,,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,≤50%,0–3,0
DOC_000325,SANTIAGO,INGENIERÍA CIVIL INFORMÁTICA,ADJUNTO,POR HORAS,SIN_NIVEL,0,0,0,0.0,0,0,0,0,0,0.0003618999272872301,0.9996381000727128,Docente Sintético 000325,1,0,0,0,0,,,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,≤50%,0–3,0
DOC_000326,SANTIAGO,INGENIERÍA CIVIL INFORMÁTICA,ADJUNTO,POR HORAS,INICIAL,15,14,1,93.33,399,555,0,0,0,0.0016541132485591,0.9983458867514408,Docente Sintético 000326,1,0,0,36,0,83.39,12.685714285714283,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,10+,0
DOC_000327,SANTIAGO,INGENIERÍA CIVIL INFORMÁTICA,ADJUNTO,POR HORAS,AVANZADO,19,19,0,100.0,35,218,6,0,0,0.0964916462611726,0.9035083537388274,Docente Sintético 000327,1,2,2,52,8,80.45,15.882352941176473,ALTO,CON ACTIVIDAD 90D,CON ACTIVIDAD 90D,,10+,6+
DOC_000328,SANTIAGO,INGENIERÍA CIVIL INFORMÁTICA,ADJUNTO,POR HORAS,AVANZADO,17,17,0,100.0,4,63,7,0,0,0.2014755569121166,0.7985244430878834,Docente Sintético 000328,1,1,3,47,15,86.81,14.91304347826087,ALTO,CON ACTIVIDAD 90D,CON ACTIVIDAD 90D,,10+,6+
DOC_000329,SANTIAGO,INGENIERÍA CIVIL QUÍMICA,REGULAR,CONTRATADO,INICIAL,15,14,1,93.33,10,171,7,0,0,0.089709474808666,0.910290525191334,Docente Sintético 000329,5,2,3,36,10,83.47,19.571428571428573,ALTO,CON ACTIVIDAD 90D,CON ACTIVIDAD 90D,,10+,6+
DOC_000330,SANTIAGO,INGENIERÍA CIVIL QUÍMICA,REGULAR,CONTRATADO,AVANZADO,17,17,0,100.0,5,149,2,0,0,0.3139663940057446,0.6860336059942553,Docente Sintético 000330,5,0,1,46,6,85.75,18.8,ALTO,CON ACTIVIDAD 90D,CON ACTIVIDAD 90D,,10+,1–2
DOC_000331,SANTIAGO,INGENIERÍA CIVIL QUÍMICA,REGULAR,CONTRATADO,AVANZADO,17,17,0,100.0,54,54,5,0,0,0.074420910034186,0.925579089965814,Docente Sintético 000331,5,2,4,44,14,84.81,14.69767441860465,ALTO,CON ACTIVIDAD 90D,CON ACTIVIDAD 90D,,10+,3–5
DOC_000332,SANTIAGO,INGENIERÍA CIVIL QUÍMICA,REGULAR,CONTRATADO,AVANZADO,20,20,0,100.0,91,247,0,0,0,0.0317625575346067,0.9682374424653932,Docente Sintético 000332,5,0,3,56,9,81.97,13.61818181818182,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,10+,0
DOC_000334,SANTIAGO,INGENIERÍA CIVIL QUÍMICA,REGULAR,CONTRATADO,SIN_NIVEL,8,5,3,62.5,307,333,0,0,0,0.00026399863559876816,0.9997360013644012,Docente Sintético 000334,5,0,0,8,0,86.39,3.7142857142857135,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,4–6,0
DOC_000335,SANTIAGO,INGENIERÍA CIVIL QUÍMICA,ADJUNTO,POR HORAS,AVANZADO,17,17,0,100.0,113,113,0,0,0,0.0572394930292893,0.9427605069707106,Docente Sintético 000335,2,0,2,44,8,81.35,16.697674418604652,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,10+,0
DOC_000336,SANTIAGO,INGENIERÍA CIVIL QUÍMICA,ADJUNTO,POR HORAS,SIN_NIVEL,2,2,0,100.0,325,333,0,0,0,0.0010737770034183,0.9989262229965816,Docente Sintético 000336,2,0,0,2,0,93.6,5.0,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,0–3,0
DOC_000337,SANTIAGO,INGENIERÍA CIVIL QUÍMICA,ADJUNTO,POR HORAS,SIN_NIVEL,0,0,0,0.0,0,0,0,0,0,0.0003618999272872301,0.9996381000727128,Docente Sintético 000337,1,0,0,0,0,,,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,≤50%,0–3,0
DOC_000338,SANTIAGO,INGENIERÍA CIVIL QUÍMICA,ADJUNTO,POR HORAS,INICIAL,16,13,3,81.25,88,231,1,0,0,0.0045172002640823,0.9954827997359176,Docente Sintético 000338,1,1,2,40,8,78.12,15.538461538461538,ALTO,CON ACTIVIDAD 90D,CON ACTIVIDAD 90D,,10+,1–2
DOC_000339,SANTIAGO,INGENIERÍA CIVIL QUÍMICA,ADJUNTO,POR HORAS,AVANZADO,19,18,1,94.74,238,349,0,0,0,0.0011702331937977,0.9988297668062022,Docente Sintético 000339,1,0,0,52,0,79.4,11.96078431372549,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,10+,0
DOC_000340,SANTIAGO,INGENIERÍA CIVIL QUÍMICA,ADJUNTO,POR HORAS,SIN_NIVEL,0,0,0,0.0,0,0,0,0,0,0.0003618999272872301,0.9996381000727128,Docente Sintético 000340,1,0,0,0,0,,,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,≤50%,0–3,0
DOC_000341,SANTIAGO,INGENIERÍA CIVIL QUÍMICA,ADJUNTO,POR HORAS,HABILITANTE,13,12,1,92.31,294,651,0,0,0,0.00016143453303466563,0.9998385654669654,Docente Sintético 000341,1,0,0,28,0,85.78,14.88888888888889,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,10+,0
DOC_000342,SANTIAGO,INGENIERÍA CIVIL QUÍMICA,ADJUNTO,POR HORAS,INICIAL,13,13,0,100.0,91,91,0,0,0,0.0149967600836049,0.985003239916395,Docente Sintético 000342,1,0,2,28,8,85.7,14.37037037037037,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,10+,0
DOC_000343,SANTIAGO,INGENIERÍA CIVIL QUÍMICA,ADJUNTO,POR HORAS,HABILITANTE,10,10,0,100.0,680,824,0,0,0,0.0010188481289889,0.998981151871011,Docente Sintético 000343,1,0,0,16,0,85.83,11.0,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,10+,0
DOC_000344,SANTIAGO,INGENIERÍA CIVIL QUÍMICA,ADJUNTO,POR HORAS,HABILITANTE,11,10,1,90.91,564,669,0,0,0,0.00012376974960717034,0.9998762302503929,Docente Sintético 000344,1,0,0,20,0,81.09,6.842105263157895,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,10+,0
DOC_000345,SANTIAGO,INGENIERÍA CIVIL QUÍMICA,ADJUNTO,POR HORAS,SIN_NIVEL,0,0,0,0.0,121,121,0,0,0,0.0002888088803213583,0.9997111911196788,Docente Sintético 000345,1,0,0,0,0,,,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,≤50%,0–3,0
DOC_000346,SANTIAGO,INGENIERÍA COMERCIAL,REGULAR,CONTRATADO,HABILITANTE,10,9,1,90.0,412,642,0,0,0,0.0005614345330346655,0.9994385654669652,Docente Sintético 000346,5,0,0,16,0,84.67,18.866666666666667,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,7–9,0
DOC_000347,SANTIAGO,INGENIERÍA COMERCIAL,REGULAR,CONTRATADO,SIN_NIVEL,0,0,0,0.0,0,0,0,0,0,0.0003618999272872301,0.9996381000727128,Docente Sintético 000347,5,0,0,0,0,,,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,≤50%,0–3,0
DOC_000348,SANTIAGO,INGENIERÍA COMERCIAL,REGULAR,CONTRATADO,SIN_NIVEL,0,0,0,0.0,0,0,0,0,0,0.0003618999272872301,0.9996381000727128,Docente Sintético 000348,5,0,0,0,0,,,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,≤50%,0–3,0
DOC_000349,SANTIAGO,INGENIERÍA COMERCIAL,REGULAR,CONTRATADO,AVANZADO,17,17,0,100.0,58,58,4,0,0,0.051599729836621,0.9484002701633788,Docente Sintético 000349,5,1,4,44,13,81.02,14.69767441860465,ALTO,CON ACTIVIDAD 90D,CON ACTIVIDAD 90D,,10+,3–5
DOC_000350,SANTIAGO,INGENIERÍA COMERCIAL,REGULAR,CONTRATADO,AVANZADO,19,18,1,94.74,316,433,0,0,0,0.0005883054131219668,0.999411694586878,Docente Sintético 000350,5,0,0,52,0,82.25,10.411764705882351,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,10+,0
DOC_000351,SANTIAGO,INGENIERÍA COMERCIAL,REGULAR,CONTRATADO,INICIAL,15,15,0,100.0,320,561,0,0,0,0.0070021072525479,0.992997892747452,Docente Sintético 000351,5,0,0,36,0,86.21,15.17142857142857,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,10+,0
DOC_000352,SANTIAGO,INGENIERÍA COMERCIAL,REGULAR,CONTRATADO,AVANZADO,19,18,1,94.74,240,322,0,0,0,0.0023195015916343,0.9976804984083656,Docente Sintético 000352,5,0,0,52,0,78.01,11.980392156862743,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,10+,0
DOC_000353,SANTIAGO,INGENIERÍA COMERCIAL,ADJUNTO,POR HORAS,AVANZADO,17,17,0,100.0,42,42,7,0,0,0.0856177065988309,0.914382293401169,Docente Sintético 000353,2,2,4,44,14,84.19,18.627906976744185,ALTO,CON ACTIVIDAD 90D,CON ACTIVIDAD 90D,,10+,6+
DOC_000354,SANTIAGO,INGENIERÍA COMERCIAL,ADJUNTO,POR HORAS,HABILITANTE,12,11,1,91.67,514,671,0,0,0,0.00016143453303466563,0.9998385654669654,Docente Sintético 000354,2,0,0,24,0,83.75,7.826086956521739,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,10+,0
DOC_000355,SANTIAGO,INGENIERÍA COMERCIAL,ADJUNTO,POR HORAS,SIN_NIVEL,0,0,0,0.0,0,0,0,0,0,0.0003618999272872301,0.9996381000727128,Docente Sintético 000355,2,0,0,0,0,,,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,≤50%,0–3,0
DOC_000356,SANTIAGO,INGENIERÍA COMERCIAL,ADJUNTO,POR HORAS,SIN_NIVEL,0,0,0,0.0,0,0,0,0,0,0.0003618999272872301,0.9996381000727128,Docente Sintético 000356,2,0,0,0,0,,,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,≤50%,0–3,0
DOC_000357,SANTIAGO,INGENIERÍA COMERCIAL,ADJUNTO,POR HORAS,HABILITANTE,9,9,0,100.0,628,799,0,0,0,0.0015676346572891,0.9984323653427108,Docente Sintético 000357,2,0,0,12,0,87.76,20.181818181818183,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,7–9,0
DOC_000358,SANTIAGO,INGENIERÍA COMERCIAL,ADJUNTO,POR HORAS,SIN_NIVEL,0,0,0,0.0,121,121,0,0,0,0.0002888088803213583,0.9997111911196788,Docente Sintético 000358,1,0,0,0,0,,,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,≤50%,0–3,0
DOC_000360,SANTIAGO,INGENIERÍA COMERCIAL,ADJUNTO,POR HORAS,HABILITANTE,10,10,0,100.0,320,457,0,0,0,0.0011077370178778,0.9988922629821222,Docente Sintético 000360,1,0,0,16,0,85.74,10.666666666666666,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,10+,0
DOC_000361,SANTIAGO,INGENIERÍA COMERCIAL,ADJUNTO,POR HORAS,SIN_NIVEL,0,0,0,0.0,333,333,0,0,0,0.0002888088803213583,0.9997111911196788,Docente Sintético 000361,1,0,0,0,0,,,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,≤50%,0–3,0
DOC_000362,SANTIAGO,INGENIERÍA COMERCIAL,ADJUNTO,POR HORAS,SIN_NIVEL,0,0,0,0.0,121,121,0,0,0,0.0002888088803213583,0.9997111911196788,Docente Sintético 000362,1,0,0,0,0,,,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,≤50%,0–3,0
DOC_000363,SANTIAGO,INGENIERÍA COMERCIAL,ADJUNTO,POR HORAS,INICIAL,16,16,0,100.0,8,183,10,1,1,0.7761751877884764,0.2238248122115236,Docente Sintético 000363,1,3,3,40,12,81.54,11.974358974358974,BAJO,CON ACTIVIDAD 90D,CON ACTIVIDAD 90D,,10+,6+
DOC_000364,SANTIAGO,INGENIERÍA COMERCIAL,ADJUNTO,POR HORAS,SIN_NIVEL,0,0,0,0.0,121,121,0,0,0,0.0002888088803213583,0.9997111911196788,Docente Sintético 000364,1,0,0,0,0,,,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,≤50%,0–3,0
DOC_000366,SANTIAGO,INGENIERÍA EN ADMINISTRACIÓN,REGULAR,CONTRATADO,HABILITANTE,9,9,0,100.0,634,673,0,0,0,0.0010188481289889,0.998981151871011,Docente Sintético 000366,5,0,0,12,0,85.88,5.545454545454546,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,7–9,0
DOC_000367,SANTIAGO,INGENIERÍA EN ADMINISTRACIÓN,REGULAR,CONTRATADO,AVANZADO,17,17,0,100.0,3,54,8,0,0,0.3581353182226852,0.6418646817773148,Docente Sintético 000367,5,2,4,47,17,85.11,14.826086956521738,ALTO,CON ACTIVIDAD 90D,CON ACTIVIDAD 90D,,10+,6+
DOC_000368,SANTIAGO,INGENIERÍA EN ADMINISTRACIÓN,REGULAR,CONTRATADO,AVANZADO,18,17,1,94.44,83,235,2,0,0,0.0155594189140373,0.9844405810859628,Docente Sintético 000368,5,1,1,48,4,83.89,16.319148936170212,ALTO,CON ACTIVIDAD 90D,CON ACTIVIDAD 90D,,10+,1–2
