id_docente,sede,unidad_academica,tipo_vinculacion,jornada,nivel_aprobado_corte
DOC_001202,TEMUCO,FORMACIÓN GENERAL,REGULAR,CONTRATADO,EXPERTO
DOC_001203,TEMUCO,FORMACIÓN GENERAL,REGULAR,CONTRATADO,SIN_NIVEL
DOC_001204,TEMUCO,FORMACIÓN GENERAL,REGULAR,CONTRATADO,SIN_NIVEL
DOC_001205,TEMUCO,FORMACIÓN GENERAL,REGULAR,CONTRATADO,HABILITANTE
DOC_001206,TEMUCO,FORMACIÓN GENERAL,REGULAR,CONTRATADO,SIN_NIVEL
DOC_001207,TEMUCO,FORMACIÓN GENERAL,REGULAR,CONTRATADO,AVANZADO
DOC_001208,TEMUCO,FORMACIÓN GENERAL,REGULAR,CONTRATADO,SIN_NIVEL
DOC_001209,TEMUCO,FORMACIÓN GENERAL,REGULAR,CONTRATADO,INICIAL
DOC_001210,TEMUCO,FORMACIÓN GENERAL,REGULAR,CONTRATADO,SIN_NIVEL
DOC_001211,TEMUCO,FORMACIÓN GENERAL,REGULAR,CONTRATADO,AVANZADO
DOC_001212,TEMUCO,FORMACIÓN GENERAL,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_001213,TEMUCO,FORMACIÓN GENERAL,ADJUNTO,POR HORAS,HABILITANTE
DOC_001214,TEMUCO,FORMACIÓN GENERAL,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_001215,TEMUCO,FORMACIÓN GENERAL,ADJUNTO,POR HORAS,INICIAL
DOC_001216,TEMUCO,FORMACIÓN GENERAL,ADJUNTO,POR HORAS,HABILITANTE
DOC_001217,TEMUCO,FORMACIÓN GENERAL,ADJUNTO,POR HORAS,HABILITANTE
DOC_001218,TEMUCO,FORMACIÓN GENERAL,ADJUNTO,POR HORAS,HABILITANTE
DOC_001219,TEMUCO,FORMACIÓN GENERAL,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_001220,TEMUCO,FORMACIÓN GENERAL,ADJUNTO,POR HORAS,AVANZADO
DOC_001221,TEMUCO,FORMACIÓN GENERAL,ADJUNTO,POR HORAS,HABILITANTE
DOC_001222,TEMUCO,FORMACIÓN GENERAL,ADJUNTO,POR HORAS,HABILITANTE
DOC_001223,TEMUCO,FORMACIÓN GENERAL,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_001224,TEMUCO,FORMACIÓN GENERAL,ADJUNTO,POR HORAS,HABILITANTE
DOC_001225,TEMUCO,FORMACIÓN GENERAL,ADJUNTO,POR HORAS,HABILITANTE
DOC_001226,TEMUCO,FORMACIÓN GENERAL,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_001227,TEMUCO,FORMACIÓN GENERAL,ADJUNTO,POR HORAS,HABILITANTE
DOC_001228,TEMUCO,FORMACIÓN GENERAL,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_001229,TEMUCO,FORMACIÓN GENERAL,ADJUNTO,POR HORAS,HABILITANTE
DOC_001230,TEMUCO,FORMACIÓN GENERAL,ADJUNTO,POR HORAS,AVANZADO
DOC_001231,TEMUCO,FORMACIÓN GENERAL,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_001232,TEMUCO,FORMACIÓN GENERAL,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_001233,TEMUCO,FORMACIÓN GENERAL,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_001234,TEMUCO,FORMACIÓN GENERAL,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_001235,TEMUCO,FORMACIÓN GENERAL,ADJUNTO,POR HORAS,HABILITANTE
DOC_001236,TEMUCO,FORMACIÓN GENERAL,ADJUNTO,POR HORAS,INICIAL
DOC_001237,TEMUCO,FORMACIÓN GENERAL,ADJUNTO,POR HORAS,AVANZADO
DOC_001238,TEMUCO,INGENIERÍA CIVIL INDUSTRIAL,REGULAR,CONTRATADO,HABILITANTE
DOC_001239,TEMUCO,INGENIERÍA CIVIL INDUSTRIAL,REGULAR,CONTRATADO,AVANZADO
DOC_001240,TEMUCO,INGENIERÍA CIVIL INDUSTRIAL,REGULAR,CONTRATADO,HABILITANTE
DOC_001241,TEMUCO,INGENIERÍA CIVIL INDUSTRIAL,REGULAR,CONTRATADO,EXPERTO
DOC_001242,TEMUCO,INGENIERÍA CIVIL INDUSTRIAL,REGULAR,CONTRATADO,SIN_NIVEL
DOC_001243,TEMUCO,INGENIERÍA CIVIL INDUSTRIAL,REGULAR,CONTRATADO,SIN_NIVEL
DOC_001244,TEMUCO,INGENIERÍA CIVIL INDUSTRIAL,ADJUNTO,POR HORAS,HABILITANTE
DOC_001245,TEMUCO,INGENIERÍA CIVIL INDUSTRIAL,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_001246,TEMUCO,INGENIERÍA CIVIL INDUSTRIAL,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_001247,TEMUCO,INGENIERÍA CIVIL INDUSTRIAL,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_001248,TEMUCO,INGENIERÍA CIVIL INDUSTRIAL,ADJUNTO,POR HORAS,EXPERTO
DOC_001249,TEMUCO,INGENIERÍA CIVIL INDUSTRIAL,ADJUNTO,POR HORAS,AVANZADO
DOC_001250,TEMUCO,INGENIERÍA CIVIL INDUSTRIAL,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_001251,TEMUCO,INGENIERÍA CIVIL INDUSTRIAL,ADJUNTO,POR HORAS,INICIAL
DOC_001252,TEMUCO,INGENIERÍA CIVIL INDUSTRIAL,ADJUNTO,POR HORAS,HABILITANTE
DOC_001253,TEMUCO,INGENIERÍA CIVIL INDUSTRIAL,ADJUNTO,POR HORAS,HABILITANTE
DOC_001254,TEMUCO,INGENIERÍA CIVIL INDUSTRIAL,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_001255,TEMUCO,INGENIERÍA CIVIL INFORMÁTICA,REGULAR,CONTRATADO,HABILITANTE
DOC_001256,TEMUCO,INGENIERÍA CIVIL INFORMÁTICA,REGULAR,CONTRATADO,INICIAL
DOC_001257,TEMUCO,INGENIERÍA CIVIL INFORMÁTICA,REGULAR,CONTRATADO,EXPERTO
DOC_001258,TEMUCO,INGENIERÍA CIVIL INFORMÁTICA,REGULAR,CONTRATADO,EXPERTO
DOC_001259,TEMUCO,INGENIERÍA CIVIL INFORMÁTICA,REGULAR,CONTRATADO,AVANZADO
DOC_001260,TEMUCO,INGENIERÍA CIVIL INFORMÁTICA,REGULAR,CONTRATADO,SIN_NIVEL
DOC_001261,TEMUCO,INGENIERÍA CIVIL INFORMÁTICA,REGULAR,CONTRATADO,INICIAL
DOC_001262,TEMUCO,INGENIERÍA CIVIL INFORMÁTICA,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_001263,TEMUCO,INGENIERÍA CIVIL INFORMÁTICA,ADJUNTO,POR HORAS,AVANZADO
DOC_001264,TEMUCO,INGENIERÍA CIVIL INFORMÁTICA,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_001265,TEMUCO,INGENIERÍA CIVIL INFORMÁTICA,ADJUNTO,POR HORAS,HABILITANTE
DOC_001266,TEMUCO,INGENIERÍA CIVIL INFORMÁTICA,ADJUNTO,POR HORAS,INICIAL
DOC_001267,TEMUCO,INGENIERÍA CIVIL INFORMÁTICA,ADJUNTO,POR HORAS,AVANZADO
DOC_001268,TEMUCO,INGENIERÍA CIVIL INFORMÁTICA,ADJUNTO,POR HORAS,HABILITANTE
DOC_001269,TEMUCO,INGENIERÍA CIVIL INFORMÁTICA,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_001270,TEMUCO,INGENIERÍA CIVIL INFORMÁTICA,ADJUNTO,POR HORAS,AVANZADO
DOC_001271,TEMUCO,INGENIERÍA CIVIL INFORMÁTICA,ADJUNTO,POR HORAS,HABILITANTE
DOC_001272,TEMUCO,INGENIERÍA CIVIL INFORMÁTICA,ADJUNTO,POR HORAS,INICIAL
DOC_001273,TEMUCO,INGENIERÍA CIVIL INFORMÁTICA,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_001274,TEMUCO,INGENIERÍA CIVIL INFORMÁTICA,ADJUNTO,POR HORAS,HABILITANTE
DOC_001275,TEMUCO,INGENIERÍA CIVIL QUÍMICA,REGULAR,CONTRATADO,HABILITANTE
DOC_001276,TEMUCO,INGENIERÍA CIVIL QUÍMICA,REGULAR,CONTRATADO,HABILITANTE
DOC_001277,TEMUCO,INGENIERÍA CIVIL QUÍMICA,REGULAR,CONTRATADO,HABILITANTE
DOC_001278,TEMUCO,INGENIERÍA CIVIL QUÍMICA,REGULAR,CONTRATADO,HABILITANTE
DOC_001279,TEMUCO,INGENIERÍA CIVIL QUÍMICA,REGULAR,CONTRATADO,INICIAL
DOC_001280,TEMUCO,INGENIERÍA CIVIL QUÍMICA,REGULAR,CONTRATADO,SIN_NIVEL
DOC_001281,TEMUCO,INGENIERÍA CIVIL QUÍMICA,ADJUNTO,POR HORAS,HABILITANTE
DOC_001282,TEMUCO,INGENIERÍA CIVIL QUÍMICA,ADJUNTO,POR HORAS,HABILITANTE
DOC_001283,TEMUCO,INGENIERÍA CIVIL QUÍMICA,ADJUNTO,POR HORAS,EXPERTO
DOC_001284,TEMUCO,INGENIERÍA CIVIL QUÍMICA,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_001285,TEMUCO,INGENIERÍA CIVIL QUÍMICA,ADJUNTO,POR HORAS,HABILITANTE
DOC_001286,TEMUCO,INGENIERÍA CIVIL QUÍMICA,ADJUNTO,POR HORAS,EXPERTO
DOC_001287,TEMUCO,INGENIERÍA CIVIL QUÍMICA,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_001288,TEMUCO,INGENIERÍA CIVIL QUÍMICA,ADJUNTO,POR HORAS,AVANZADO
DOC_001289,TEMUCO,INGENIERÍA CIVIL QUÍMICA,ADJUNTO,POR HORAS,AVANZADO
DOC_001290,TEMUCO,INGENIERÍA CIVIL QUÍMICA,ADJUNTO,POR HORAS,AVANZADO
DOC_001291,TEMUCO,INGENIERÍA CIVIL QUÍMICA,ADJUNTO,POR HORAS,INICIAL
DOC_001292,TEMUCO,INGENIERÍA COMERCIAL,REGULAR,CONTRATADO,SIN_NIVEL
DOC_001293,TEMUCO,INGENIERÍA COMERCIAL,REGULAR,CONTRATADO,AVANZADO
DOC_001294,TEMUCO,INGENIERÍA COMERCIAL,REGULAR,CONTRATADO,HABILITANTE
DOC_001295,TEMUCO,INGENIERÍA COMERCIAL,REGULAR,CONTRATADO,SIN_NIVEL
DOC_001296,TEMUCO,INGENIERÍA COMERCIAL,REGULAR,CONTRATADO,AVANZADO
DOC_001297,TEMUCO,INGENIERÍA COMERCIAL,REGULAR,CONTRATADO,AVANZADO
DOC_001298,TEMUCO,INGENIERÍA COMERCIAL,ADJUNTO,POR HORAS,HABILITANTE
DOC_001299,TEMUCO,INGENIERÍA COMERCIAL,ADJUNTO,POR HORAS,AVANZADO
DOC_001300,TEMUCO,INGENIERÍA COMERCIAL,ADJUNTO,POR HORAS,AVANZADO
DOC_001301,TEMUCO,INGENIERÍA COMERCIAL,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_001302,TEMUCO,INGENIERÍA COMERCIAL,ADJUNTO,POR HORAS,AVANZADO
DOC_001303,TEMUCO,INGENIERÍA COMERCIAL,ADJUNTO,POR HORAS,HABILITANTE
DOC_001304,TEMUCO,INGENIERÍA COMERCIAL,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_001305,TEMUCO,INGENIERÍA COMERCIAL,ADJUNTO,POR HORAS,HABILITANTE
DOC_001306,TEMUCO,INGENIERÍA COMERCIAL,ADJUNTO,POR HORAS,HABILITANTE
DOC_001307,TEMUCO,INGENIERÍA COMERCIAL,ADJUNTO,POR HORAS,AVANZADO
DOC_001308,TEMUCO,INGENIERÍA COMERCIAL,ADJUNTO,POR HORAS,HABILITANTE
DOC_001309,TEMUCO,INGENIERÍA EN CONSTRUCCIÓN,REGULAR,CONTRATADO,HABILITANTE
DOC_001310,TEMUCO,INGENIERÍA EN CONSTRUCCIÓN,REGULAR,CONTRATADO,SIN_NIVEL
DOC_001311,TEMUCO,INGENIERÍA EN CONSTRUCCIÓN,REGULAR,CONTRATADO,AVANZADO
DOC_001312,TEMUCO,INGENIERÍA EN CONSTRUCCIÓN,REGULAR,CONTRATADO,AVANZADO
DOC_001313,TEMUCO,INGENIERÍA EN CONSTRUCCIÓN,REGULAR,CONTRATADO,SIN_NIVEL
DOC_001314,TEMUCO,INGENIERÍA EN CONSTRUCCIÓN,REGULAR,CONTRATADO,SIN_NIVEL
DOC_001315,TEMUCO,INGENIERÍA EN CONSTRUCCIÓN,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_001316,TEMUCO,INGENIERÍA EN CONSTRUCCIÓN,ADJUNTO,POR HORAS,EXPERTO
DOC_001317,TEMUCO,INGENIERÍA EN CONSTRUCCIÓN,ADJUNTO,POR HORAS,HABILITANTE
DOC_001318,TEMUCO,INGENIERÍA EN CONSTRUCCIÓN,ADJUNTO,POR HORAS,AVANZADO
DOC_001319,TEMUCO,INGENIERÍA EN CONSTRUCCIÓN,ADJUNTO,POR HORAS,HABILITANTE
DOC_001320,TEMUCO,INGENIERÍA EN CONSTRUCCIÓN,ADJUNTO,POR HORAS,EXPERTO
DOC_001321,TEMUCO,INGENIERÍA EN CONSTRUCCIÓN,ADJUNTO,POR HORAS,HABILITANTE
DOC_001322,TEMUCO,INGENIERÍA EN CONSTRUCCIÓN,ADJUNTO,POR HORAS,AVANZADO
DOC_001323,TEMUCO,INGENIERÍA EN CONSTRUCCIÓN,ADJUNTO,POR HORAS,AVANZADO
DOC_001324,TEMUCO,INGENIERÍA EN CONSTRUCCIÓN,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_001325,TEMUCO,INGENIERÍA EN CONSTRUCCIÓN,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_001326,TEMUCO,KINESIOLOGÍA,REGULAR,CONTRATADO,AVANZADO
DOC_001327,TEMUCO,KINESIOLOGÍA,REGULAR,CONTRATADO,HABILITANTE
DOC_001328,TEMUCO,KINESIOLOGÍA,REGULAR,CONTRATADO,EXPERTO
DOC_001329,TEMUCO,KINESIOLOGÍA,REGULAR,CONTRATADO,HABILITANTE
DOC_001330,TEMUCO,KINESIOLOGÍA,REGULAR,CONTRATADO,HABILITANTE
DOC_001331,TEMUCO,KINESIOLOGÍA,ADJUNTO,POR HORAS,INICIAL
DOC_001332,TEMUCO,KINESIOLOGÍA,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_001333,TEMUCO,KINESIOLOGÍA,ADJUNTO,POR HORAS,AVANZADO
DOC_001334,TEMUCO,KINESIOLOGÍA,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_001335,TEMUCO,KINESIOLOGÍA,ADJUNTO,POR HORAS,HABILITANTE
DOC_001336,TEMUCO,KINESIOLOGÍA,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_001337,TEMUCO,KINESIOLOGÍA,ADJUNTO,POR HORAS,AVANZADO
DOC_001338,TEMUCO,KINESIOLOGÍA,ADJUNTO,POR HORAS,AVANZADO
DOC_001339,TEMUCO,KINESIOLOGÍA,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_001340,TEMUCO,MEDICINA,REGULAR,CONTRATADO,INICIAL
DOC_001341,TEMUCO,MEDICINA,REGULAR,CONTRATADO,AVANZADO
DOC_001342,TEMUCO,MEDICINA,REGULAR,CONTRATADO,HABILITANTE
DOC_001343,TEMUCO,MEDICINA,REGULAR,CONTRATADO,HABILITANTE
DOC_001344,TEMUCO,MEDICINA,REGULAR,CONTRATADO,HABILITANTE
DOC_001345,TEMUCO,MEDICINA,ADJUNTO,POR HORAS,INICIAL
DOC_001346,TEMUCO,MEDICINA,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_001347,TEMUCO,MEDICINA,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_001348,TEMUCO,MEDICINA,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_001349,TEMUCO,MEDICINA,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_001350,TEMUCO,MEDICINA,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_001351,TEMUCO,MEDICINA,ADJUNTO,POR HORAS,HABILITANTE
DOC_001352,TEMUCO,MEDICINA,ADJUNTO,POR HORAS,HABILITANTE
DOC_001353,TEMUCO,MEDICINA,ADJUNTO,POR HORAS,HABILITANTE
DOC_001354,TEMUCO,NUTRICIÓN Y DIETÉTICA,REGULAR,CONTRATADO,SIN_NIVEL
DOC_001355,TEMUCO,NUTRICIÓN Y DIETÉTICA,REGULAR,CONTRATADO,HABILITANTE
DOC_001356,TEMUCO,NUTRICIÓN Y DIETÉTICA,REGULAR,CONTRATADO,INICIAL
DOC_001357,TEMUCO,NUTRICIÓN Y DIETÉTICA,REGULAR,CONTRATADO,HABILITANTE
DOC_001358,TEMUCO,NUTRICIÓN Y DIETÉTICA,REGULAR,CONTRATADO,AVANZADO
DOC_001359,TEMUCO,NUTRICIÓN Y DIETÉTICA,ADJUNTO,POR HORAS,AVANZADO
DOC_001360,TEMUCO,NUTRICIÓN Y DIETÉTICA,ADJUNTO,POR HORAS,INICIAL
DOC_001361,TEMUCO,NUTRICIÓN Y DIETÉTICA,ADJUNTO,POR HORAS,AVANZADO
DOC_001362,TEMUCO,NUTRICIÓN Y DIETÉTICA,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_001363,TEMUCO,NUTRICIÓN Y DIETÉTICA,ADJUNTO,POR HORAS,HABILITANTE
DOC_001364,TEMUCO,NUTRICIÓN Y DIETÉTICA,ADJUNTO,POR HORAS,HABILITANTE
DOC_001365,TEMUCO,NUTRICIÓN Y DIETÉTICA,ADJUNTO,POR HORAS,AVANZADO
DOC_001366,TEMUCO,NUTRICIÓN Y DIETÉTICA,ADJUNTO,POR HORAS,AVANZADO
DOC_001367,TEMUCO,NUTRICIÓN Y DIETÉTICA,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_001368,TEMUCO,OBSTETRICIA Y PUERICULTURA,REGULAR,CONTRATADO,INICIAL
DOC_001369,TEMUCO,OBSTETRICIA Y PUERICULTURA,REGULAR,CONTRATADO,SIN_NIVEL
DOC_001370,TEMUCO,OBSTETRICIA Y PUERICULTURA,REGULAR,CONTRATADO,HABILITANTE
DOC_001371,TEMUCO,OBSTETRICIA Y PUERICULTURA,REGULAR,CONTRATADO,SIN_NIVEL
DOC_001372,TEMUCO,OBSTETRICIA Y PUERICULTURA,ADJUNTO,POR HORAS,AVANZADO
DOC_001373,TEMUCO,OBSTETRICIA Y PUERICULTURA,ADJUNTO,POR HORAS,HABILITANTE
DOC_001374,TEMUCO,OBSTETRICIA Y PUERICULTURA,ADJUNTO,POR HORAS,HABILITANTE
DOC_001375,TEMUCO,OBSTETRICIA Y PUERICULTURA,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_001376,TEMUCO,OBSTETRICIA Y PUERICULTURA,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_001377,TEMUCO,OBSTETRICIA Y PUERICULTURA,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_001378,TEMUCO,OBSTETRICIA Y PUERICULTURA,ADJUNTO,POR HORAS,HABILITANTE
DOC_001379,TEMUCO,ODONTOLOGÍA,REGULAR,CONTRATADO,HABILITANTE
DOC_001380,TEMUCO,ODONTOLOGÍA,REGULAR,CONTRATADO,AVANZADO
DOC_001381,TEMUCO,ODONTOLOGÍA,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_001382,TEMUCO,ODONTOLOGÍA,ADJUNTO,POR HORAS,HABILITANTE
DOC_001383,TEMUCO,ODONTOLOGÍA,ADJUNTO,POR HORAS,AVANZADO
DOC_001384,TEMUCO,ODONTOLOGÍA,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_001385,TEMUCO,PEDAGOGÍA EN EDUCACIÓN BÁSICA MENCIÓN EN EDUCACIÓN MATEMÁTICA,REGULAR,CONTRATADO,HABILITANTE
DOC_001386,TEMUCO,PEDAGOGÍA EN EDUCACIÓN BÁSICA MENCIÓN EN EDUCACIÓN MATEMÁTICA,REGULAR,CONTRATADO,AVANZADO
DOC_001387,TEMUCO,PEDAGOGÍA EN EDUCACIÓN BÁSICA MENCIÓN EN EDUCACIÓN MATEMÁTICA,REGULAR,CONTRATADO,INICIAL
DOC_001388,TEMUCO,PEDAGOGÍA EN EDUCACIÓN BÁSICA MENCIÓN EN EDUCACIÓN MATEMÁTICA,REGULAR,CONTRATADO,INICIAL
DOC_001389,TEMUCO,PEDAGOGÍA EN EDUCACIÓN BÁSICA MENCIÓN EN EDUCACIÓN MATEMÁTICA,REGULAR,CONTRATADO,SIN_NIVEL
DOC_001390,TEMUCO,PEDAGOGÍA EN EDUCACIÓN BÁSICA MENCIÓN EN EDUCACIÓN MATEMÁTICA,REGULAR,CONTRATADO,SIN_NIVEL
DOC_001391,TEMUCO,PEDAGOGÍA EN EDUCACIÓN BÁSICA MENCIÓN EN EDUCACIÓN MATEMÁTICA,REGULAR,CONTRATADO,EXPERTO
DOC_001392,TEMUCO,PEDAGOGÍA EN EDUCACIÓN BÁSICA MENCIÓN EN EDUCACIÓN MATEMÁTICA,ADJUNTO,POR HORAS,HABILITANTE
DOC_001393,TEMUCO,PEDAGOGÍA EN EDUCACIÓN BÁSICA MENCIÓN EN EDUCACIÓN MATEMÁTICA,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_001394,TEMUCO,PEDAGOGÍA EN EDUCACIÓN BÁSICA MENCIÓN EN EDUCACIÓN MATEMÁTICA,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_001395,TEMUCO,PEDAGOGÍA EN EDUCACIÓN BÁSICA MENCIÓN EN EDUCACIÓN MATEMÁTICA,ADJUNTO,POR HORAS,HABILITANTE
DOC_001396,TEMUCO,PEDAGOGÍA EN EDUCACIÓN BÁSICA MENCIÓN EN EDUCACIÓN MATEMÁTICA,ADJUNTO,POR HORAS,HABILITANTE
DOC_001397,TEMUCO,PEDAGOGÍA EN EDUCACIÓN BÁSICA MENCIÓN EN EDUCACIÓN MATEMÁTICA,ADJUNTO,POR HORAS,HABILITANTE
DOC_001398,TEMUCO,PEDAGOGÍA EN EDUCACIÓN BÁSICA MENCIÓN EN EDUCACIÓN MATEMÁTICA,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_001399,TEMUCO,PEDAGOGÍA EN EDUCACIÓN BÁSICA MENCIÓN EN EDUCACIÓN MATEMÁTICA,ADJUNTO,POR HORAS,INICIAL
DOC_001400,TEMUCO,PEDAGOGÍA EN EDUCACIÓN BÁSICA MENCIÓN EN EDUCACIÓN MATEMÁTICA,ADJUNTO,POR HORAS,INICIAL
DOC_001401,TEMUCO,PEDAGOGÍA EN EDUCACIÓN BÁSICA MENCIÓN EN EDUCACIÓN MATEMÁTICA,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_001402,TEMUCO,PEDAGOGÍA EN EDUCACIÓN BÁSICA MENCIÓN EN EDUCACIÓN MATEMÁTICA,ADJUNTO,POR HORAS,HABILITANTE
DOC_001403,TEMUCO,PEDAGOGÍA EN EDUCACIÓN BÁSICA MENCIÓN EN EDUCACIÓN MATEMÁTICA,ADJUNTO,POR HORAS,AVANZADO
DOC_001404,TEMUCO,PEDAGOGÍA EN EDUCACIÓN BÁSICA MENCIÓN EN EDUCACIÓN MATEMÁTICA,ADJUNTO,POR HORAS,AVANZADO
DOC_001405,TEMUCO,PEDAGOGÍA EN EDUCACIÓN DIFERENCIAL,REGULAR,CONTRATADO,HABILITANTE
DOC_001406,TEMUCO,PEDAGOGÍA EN EDUCACIÓN DIFERENCIAL,REGULAR,CONTRATADO,EXPERTO
DOC_001407,TEMUCO,PEDAGOGÍA EN EDUCACIÓN DIFERENCIAL,REGULAR,CONTRATADO,AVANZADO
DOC_001408,TEMUCO,PEDAGOGÍA EN EDUCACIÓN DIFERENCIAL,REGULAR,CONTRATADO,SIN_NIVEL
DOC_001409,TEMUCO,PEDAGOGÍA EN EDUCACIÓN DIFERENCIAL,REGULAR,CONTRATADO,AVANZADO
DOC_001410,TEMUCO,PEDAGOGÍA EN EDUCACIÓN DIFERENCIAL,REGULAR,CONTRATADO,HABILITANTE
DOC_001411,TEMUCO,PEDAGOGÍA EN EDUCACIÓN DIFERENCIAL,REGULAR,CONTRATADO,INICIAL
DOC_001412,TEMUCO,PEDAGOGÍA EN EDUCACIÓN DIFERENCIAL,ADJUNTO,POR HORAS,AVANZADO
DOC_001413,TEMUCO,PEDAGOGÍA EN EDUCACIÓN DIFERENCIAL,ADJUNTO,POR HORAS,HABILITANTE
DOC_001414,TEMUCO,PEDAGOGÍA EN EDUCACIÓN DIFERENCIAL,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_001415,TEMUCO,PEDAGOGÍA EN EDUCACIÓN DIFERENCIAL,ADJUNTO,POR HORAS,AVANZADO
DOC_001416,TEMUCO,PEDAGOGÍA EN EDUCACIÓN DIFERENCIAL,ADJUNTO,POR HORAS,HABILITANTE
DOC_001417,TEMUCO,PEDAGOGÍA EN EDUCACIÓN DIFERENCIAL,ADJUNTO,POR HORAS,AVANZADO
DOC_001418,TEMUCO,PEDAGOGÍA EN EDUCACIÓN DIFERENCIAL,ADJUNTO,POR HORAS,INICIAL
DOC_001419,TEMUCO,PEDAGOGÍA EN EDUCACIÓN DIFERENCIAL,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_001420,TEMUCO,PEDAGOGÍA EN EDUCACIÓN DIFERENCIAL,ADJUNTO,POR HORAS,HABILITANTE
DOC_001421,TEMUCO,PEDAGOGÍA EN EDUCACIÓN DIFERENCIAL,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_001422,TEMUCO,PEDAGOGÍA EN EDUCACIÓN DIFERENCIAL,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_001423,TEMUCO,PEDAGOGÍA EN EDUCACIÓN DIFERENCIAL,ADJUNTO,POR HORAS,EXPERTO
DOC_001424,TEMUCO,PEDAGOGÍA EN EDUCACIÓN DIFERENCIAL,ADJUNTO,POR HORAS,HABILITANTE
DOC_001425,TEMUCO,PEDAGOGÍA EN EDUCACIÓN FÍSICA,REGULAR,CONTRATADO,HABILITANTE
DOC_001426,TEMUCO,PEDAGOGÍA EN EDUCACIÓN FÍSICA,REGULAR,CONTRATADO,SIN_NIVEL
DOC_001427,TEMUCO,PEDAGOGÍA EN EDUCACIÓN FÍSICA,REGULAR,CONTRATADO,SIN_NIVEL
DOC_001428,TEMUCO,PEDAGOGÍA EN EDUCACIÓN FÍSICA,REGULAR,CONTRATADO,SIN_NIVEL
DOC_001429,TEMUCO,PEDAGOGÍA EN EDUCACIÓN FÍSICA,REGULAR,CONTRATADO,AVANZADO
DOC_001430,TEMUCO,PEDAGOGÍA EN EDUCACIÓN FÍSICA,REGULAR,CONTRATADO,SIN_NIVEL
DOC_001431,TEMUCO,PEDAGOGÍA EN EDUCACIÓN FÍSICA,REGULAR,CONTRATADO,HABILITANTE
DOC_001432,TEMUCO,PEDAGOGÍA EN EDUCACIÓN FÍSICA,ADJUNTO,POR HORAS,AVANZADO
DOC_001433,TEMUCO,PEDAGOGÍA EN EDUCACIÓN FÍSICA,ADJUNTO,POR HORAS,AVANZADO
DOC_001434,TEMUCO,PEDAGOGÍA EN EDUCACIÓN FÍSICA,ADJUNTO,POR HORAS,AVANZADO
DOC_001435,TEMUCO,PEDAGOGÍA EN EDUCACIÓN FÍSICA,ADJUNTO,POR HORAS,AVANZADO
DOC_001436,TEMUCO,PEDAGOGÍA EN EDUCACIÓN FÍSICA,ADJUNTO,POR HORAS,HABILITANTE
